uid,gics_sector,country,type_of_target,year,scope1_tonnes,scope2_tonnes,targeted_emissions,scenario,growth_rate,interpolation_method
C004,Consumer Discretionary,Unknown,Scope 2,2050,13340000,13917680,13917680,low,0.0,linear
C004,Consumer Discretionary,Unknown,Scope 2,2025,13340000,17140000,17140000,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2026,13340000,17011107,17011107,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2027,13340000,16882214,16882214,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2028,13340000,16753322,16753322,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2029,13340000,16624429,16624429,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2030,13340000,16495536,16495536,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2031,13340000,16366643,16366643,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2032,13340000,16237750,16237750,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2033,13340000,16108858,16108858,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2034,13340000,15979965,15979965,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2035,13340000,15851072,15851072,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2036,13340000,15722179,15722179,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2037,13340000,15593286,15593286,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2038,13340000,15464394,15464394,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2039,13340000,15335501,15335501,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2040,13340000,15206608,15206608,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2041,13340000,15077715,15077715,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2042,13340000,14948822,14948822,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2043,13340000,14819930,14819930,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2044,13340000,14691037,14691037,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2045,13340000,14562144,14562144,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2046,13340000,14433251,14433251,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2047,13340000,14304358,14304358,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2048,13340000,14175466,14175466,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2049,13340000,14046573,14046573,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2050,13340000,13917680,13917680,med,0.01,linear
C004,Consumer Discretionary,Unknown,Scope 2,2025,13340000,17140000,17140000,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2026,13340000,17011107,17011107,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2027,13340000,16882214,16882214,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2028,13340000,16753322,16753322,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2029,13340000,16624429,16624429,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2030,13340000,16495536,16495536,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2031,13340000,16366643,16366643,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2032,13340000,16237750,16237750,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2033,13340000,16108858,16108858,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2034,13340000,15979965,15979965,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2035,13340000,15851072,15851072,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2036,13340000,15722179,15722179,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2037,13340000,15593286,15593286,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2038,13340000,15464394,15464394,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2039,13340000,15335501,15335501,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2040,13340000,15206608,15206608,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2041,13340000,15077715,15077715,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2042,13340000,14948822,14948822,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2043,13340000,14819930,14819930,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2044,13340000,14691037,14691037,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2045,13340000,14562144,14562144,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2046,13340000,14433251,14433251,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2047,13340000,14304358,14304358,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2048,13340000,14175466,14175466,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2049,13340000,14046573,14046573,high,0.02,linear
C004,Consumer Discretionary,Unknown,Scope 2,2050,13340000,13917680,13917680,high,0.02,linear
C006,Materials,Brazil,Direct,2025,24650000,13070000,37720000,low,0.0,linear
C006,Materials,Brazil,Direct,2026,24092910,12774618,36867528,low,0.0,linear
C006,Materials,Brazil,Direct,2027,23535820,12479236,36015056,low,0.0,linear
C006,Materials,Brazil,Direct,2028,22978730,12183854,35162584,low,0.0,linear
C006,Materials,Brazil,Direct,2029,22421640,11888472,34310112,low,0.0,linear
C006,Materials,Brazil,Direct,2030,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2031,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2032,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2033,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2034,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2035,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2036,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2037,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2038,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2039,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2040,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2041,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2042,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2043,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2044,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2045,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2046,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2047,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2048,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2049,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2050,21864550,11593090,33457640,low,0.0,linear
C006,Materials,Brazil,Direct,2025,24650000,13070000,37720000,med,0.01,linear
C006,Materials,Brazil,Direct,2026,24092910,12774618,36867528,med,0.01,linear
C006,Materials,Brazil,Direct,2027,23535820,12479236,36015056,med,0.01,linear
C006,Materials,Brazil,Direct,2028,22978730,12183854,35162584,med,0.01,linear
C006,Materials,Brazil,Direct,2029,22421640,11888472,34310112,med,0.01,linear
C006,Materials,Brazil,Direct,2030,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2031,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2032,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2033,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2034,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2035,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2036,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2037,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2038,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2039,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2040,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2041,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2042,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2043,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2044,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2045,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2046,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2047,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2048,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2049,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2050,21864550,11593090,33457640,med,0.01,linear
C006,Materials,Brazil,Direct,2025,24650000,13070000,37720000,high,0.02,linear
C006,Materials,Brazil,Direct,2026,24092910,12774618,36867528,high,0.02,linear
C006,Materials,Brazil,Direct,2027,23535820,12479236,36015056,high,0.02,linear
C006,Materials,Brazil,Direct,2028,22978730,12183854,35162584,high,0.02,linear
C006,Materials,Brazil,Direct,2029,22421640,11888472,34310112,high,0.02,linear
C006,Materials,Brazil,Direct,2030,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2031,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2032,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2033,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2034,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2035,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2036,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2037,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2038,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2039,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2040,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2041,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2042,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2043,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2044,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2045,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2046,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2047,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2048,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2049,21864550,11593090,33457640,high,0.02,linear
C006,Materials,Brazil,Direct,2050,21864550,11593090,33457640,high,0.02,linear
C008,Industrials,Global,Scope 2,2025,12040000,5550000,5550000,low,0.0,linear
C008,Industrials,Global,Scope 2,2026,12040000,5243640,5243640,low,0.0,linear
C008,Industrials,Global,Scope 2,2027,12040000,4937280,4937280,low,0.0,linear
C008,Industrials,Global,Scope 2,2028,12040000,4630920,4630920,low,0.0,linear
C008,Industrials,Global,Scope 2,2029,12040000,4324560,4324560,low,0.0,linear
C008,Industrials,Global,Scope 2,2030,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2031,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2032,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2033,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2034,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2035,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2036,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2037,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2038,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2039,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2040,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2041,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2042,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2043,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2044,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2045,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2046,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2047,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2048,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2049,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2050,12040000,4018200,4018200,low,0.0,linear
C008,Industrials,Global,Scope 2,2025,12040000,5550000,5550000,med,0.01,linear
C008,Industrials,Global,Scope 2,2026,12040000,5243640,5243640,med,0.01,linear
C008,Industrials,Global,Scope 2,2027,12040000,4937280,4937280,med,0.01,linear
C008,Industrials,Global,Scope 2,2028,12040000,4630920,4630920,med,0.01,linear
C008,Industrials,Global,Scope 2,2029,12040000,4324560,4324560,med,0.01,linear
C008,Industrials,Global,Scope 2,2030,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2031,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2032,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2033,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2034,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2035,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2036,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2037,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2038,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2039,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2040,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2041,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2042,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2043,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2044,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2045,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2046,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2047,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2048,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2049,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2050,12040000,4018200,4018200,med,0.01,linear
C008,Industrials,Global,Scope 2,2025,12040000,5550000,5550000,high,0.02,linear
C008,Industrials,Global,Scope 2,2026,12040000,5243640,5243640,high,0.02,linear
C008,Industrials,Global,Scope 2,2027,12040000,4937280,4937280,high,0.02,linear
C008,Industrials,Global,Scope 2,2028,12040000,4630920,4630920,high,0.02,linear
C008,Industrials,Global,Scope 2,2029,12040000,4324560,4324560,high,0.02,linear
C008,Industrials,Global,Scope 2,2030,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2031,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2032,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2033,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2034,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2035,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2036,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2037,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2038,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2039,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2040,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2041,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2042,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2043,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2044,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2045,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2046,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2047,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2048,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2049,12040000,4018200,4018200,high,0.02,linear
C008,Industrials,Global,Scope 2,2050,12040000,4018200,4018200,high,0.02,linear
C009,Energy,India,Direct,2025,27370000,10360000,37730000,low,0.0,linear
C009,Energy,India,Direct,2026,27158704,10280021,37438724,low,0.0,linear
C009,Energy,India,Direct,2027,26947407,10200042,37147449,low,0.0,linear
C009,Energy,India,Direct,2028,26736111,10120062,36856173,low,0.0,linear
C009,Energy,India,Direct,2029,26524814,10040083,36564898,low,0.0,linear
C009,Energy,India,Direct,2030,26313518,9960104,36273622,low,0.0,linear
C009,Energy,India,Direct,2031,26102222,9880125,35982346,low,0.0,linear
C009,Energy,India,Direct,2032,25890925,9800146,35691071,low,0.0,linear
C009,Energy,India,Direct,2033,25679629,9720166,35399795,low,0.0,linear
C009,Energy,India,Direct,2034,25468332,9640187,35108520,low,0.0,linear
C009,Energy,India,Direct,2035,25257036,9560208,34817244,low,0.0,linear
C009,Energy,India,Direct,2036,25045740,9480229,34525968,low,0.0,linear
C009,Energy,India,Direct,2037,24834443,9400250,34234693,low,0.0,linear
C009,Energy,India,Direct,2038,24623147,9320270,33943417,low,0.0,linear
C009,Energy,India,Direct,2039,24411850,9240291,33652142,low,0.0,linear
C009,Energy,India,Direct,2040,24200554,9160312,33360866,low,0.0,linear
C009,Energy,India,Direct,2041,23989258,9080333,33069590,low,0.0,linear
C009,Energy,India,Direct,2042,23777961,9000354,32778315,low,0.0,linear
C009,Energy,India,Direct,2043,23566665,8920374,32487039,low,0.0,linear
C009,Energy,India,Direct,2044,23355368,8840395,32195764,low,0.0,linear
C009,Energy,India,Direct,2045,23144072,8760416,31904488,low,0.0,linear
C009,Energy,India,Direct,2046,22932776,8680437,31613212,low,0.0,linear
C009,Energy,India,Direct,2047,22721479,8600458,31321937,low,0.0,linear
C009,Energy,India,Direct,2048,22510183,8520478,31030661,low,0.0,linear
C009,Energy,India,Direct,2049,22298886,8440499,30739386,low,0.0,linear
C009,Energy,India,Direct,2050,22087590,8360520,30448110,low,0.0,linear
C009,Energy,India,Direct,2025,27370000,10360000,37730000,med,0.01,linear
C009,Energy,India,Direct,2026,27158704,10280021,37438724,med,0.01,linear
C009,Energy,India,Direct,2027,26947407,10200042,37147449,med,0.01,linear
C009,Energy,India,Direct,2028,26736111,10120062,36856173,med,0.01,linear
C009,Energy,India,Direct,2029,26524814,10040083,36564898,med,0.01,linear
C009,Energy,India,Direct,2030,26313518,9960104,36273622,med,0.01,linear
C009,Energy,India,Direct,2031,26102222,9880125,35982346,med,0.01,linear
C009,Energy,India,Direct,2032,25890925,9800146,35691071,med,0.01,linear
C009,Energy,India,Direct,2033,25679629,9720166,35399795,med,0.01,linear
C009,Energy,India,Direct,2034,25468332,9640187,35108520,med,0.01,linear
C009,Energy,India,Direct,2035,25257036,9560208,34817244,med,0.01,linear
C009,Energy,India,Direct,2036,25045740,9480229,34525968,med,0.01,linear
C009,Energy,India,Direct,2037,24834443,9400250,34234693,med,0.01,linear
C009,Energy,India,Direct,2038,24623147,9320270,33943417,med,0.01,linear
C009,Energy,India,Direct,2039,24411850,9240291,33652142,med,0.01,linear
C009,Energy,India,Direct,2040,24200554,9160312,33360866,med,0.01,linear
C009,Energy,India,Direct,2041,23989258,9080333,33069590,med,0.01,linear
C009,Energy,India,Direct,2042,23777961,9000354,32778315,med,0.01,linear
