uid,year,technology,new_build,tonnes,plant_capacity,capex_usd,opex_usd_year,leftover_abatement,cost_per_tonne_abated,abatement_tech_sector,region,gics_sector
C008,2041,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2041,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2042,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2042,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2043,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2043,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2044,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2044,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2045,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2045,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2046,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2046,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2047,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2047,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2048,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2048,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2049,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2049,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C008,2050,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Global,Industrials
C008,2050,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Global,Industrials
C012,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Financials
C012,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Financials
C012,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Financials
C012,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Financials
C012,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Financials
C012,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Financials
C012,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,Brazil,Financials
C012,2025,Process Electrification,True,39737,39737,325880000.0,3112201.84,0,8279.241055942824,Materials,Brazil,Financials
C012,2025,EV Fleet Transition,True,11220,11220,130039999.99999999,1307915.4,0,11706.58782531194,Consumer Discretionary,Brazil,Financials
C012,2025,Smart Grid Tech,True,10889,10889,146120000.0,669237.9400000001,0,13480.506744420974,Utilities,Brazil,Financials
C012,2026,Energy Efficiency Upgrades,True,12244,39466,77400000.0,575835.3200000001,27222,2008.2117767192012,Industrials,Brazil,Financials
C012,2027,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,14979,47.03,Industrials,Brazil,Financials
C012,2028,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,2735,47.03000000000001,Industrials,Brazil,Financials
C012,2029,Energy Efficiency Upgrades,False,2735,39466,0.0,128627.05,0,47.03,Industrials,Brazil,Financials
C012,2029,Energy Efficiency Upgrades,True,9508,39466,77400000.0,447161.24,29958,2008.2117767192012,Industrials,Brazil,Financials
C012,2030,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,17714,47.03000000000001,Industrials,Brazil,Financials
C012,2031,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,5470,47.03000000000001,Industrials,Brazil,Financials
C012,2032,Energy Efficiency Upgrades,False,5470,39466,0.0,257254.1,0,47.03,Industrials,Brazil,Financials
C012,2032,Energy Efficiency Upgrades,True,6773,39466,77400000.0,318534.19,32693,2008.2117767192012,Industrials,Brazil,Financials
C012,2033,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,20449,47.03000000000001,Industrials,Brazil,Financials
C012,2034,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,8206,47.03,Industrials,Brazil,Financials
C012,2035,Energy Efficiency Upgrades,False,8206,39466,0.0,385928.18,0,47.03,Industrials,Brazil,Financials
C012,2035,Energy Efficiency Upgrades,True,4038,39466,77400000.0,189907.14,35428,2008.2117767192012,Industrials,Brazil,Financials
C012,2036,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,23184,47.03000000000001,Industrials,Brazil,Financials
C012,2037,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,10941,47.03,Industrials,Brazil,Financials
C012,2038,Energy Efficiency Upgrades,False,10941,39466,0.0,514555.23000000004,0,47.03,Industrials,Brazil,Financials
C012,2038,Energy Efficiency Upgrades,True,1303,39466,77400000.0,61280.090000000004,38163,2008.2117767192012,Industrials,Brazil,Financials
C012,2039,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,25920,47.03,Industrials,Brazil,Financials
C012,2040,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,13676,47.03000000000001,Industrials,Brazil,Financials
C012,2041,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,1432,47.03000000000001,Industrials,Brazil,Financials
C012,2042,Energy Efficiency Upgrades,False,1432,39466,0.0,67346.96,0,47.03,Industrials,Brazil,Financials
C012,2042,Energy Efficiency Upgrades,True,10811,39466,77400000.0,508441.33,28655,2008.2117767192012,Industrials,Brazil,Financials
C012,2043,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,16411,47.03000000000001,Industrials,Brazil,Financials
C012,2044,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,4168,47.03,Industrials,Brazil,Financials
C012,2045,Energy Efficiency Upgrades,False,4168,39466,0.0,196021.04,0,47.03,Industrials,Brazil,Financials
C012,2045,Energy Efficiency Upgrades,True,8076,39466,77400000.0,379814.28,31390,2008.2117767192012,Industrials,Brazil,Financials
C012,2046,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,19146,47.03000000000001,Industrials,Brazil,Financials
C012,2047,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,6903,47.03,Industrials,Brazil,Financials
C012,2048,Energy Efficiency Upgrades,False,6903,39466,0.0,324648.09,0,47.03,Industrials,Brazil,Financials
C012,2048,Energy Efficiency Upgrades,True,5341,39466,77400000.0,251187.23,34125,2008.2117767192012,Industrials,Brazil,Financials
C012,2049,Energy Efficiency Upgrades,False,12243,39466,0.0,575788.29,21882,47.03,Industrials,Brazil,Financials
C012,2050,Energy Efficiency Upgrades,False,12244,39466,0.0,575835.3200000001,9638,47.03000000000001,Industrials,Brazil,Financials
C013,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,UK,Financials
C013,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,UK,Financials
C013,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,UK,Financials
C013,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,UK,Financials
C013,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,UK,Financials
C013,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,UK,Financials
C013,2025,Process Electrification,True,39737,39737,325880000.0,3112201.84,0,8279.241055942824,Materials,UK,Financials
C013,2025,EV Fleet Transition,True,11220,11220,130039999.99999999,1307915.4,0,11706.58782531194,Consumer Discretionary,UK,Financials
C013,2025,Smart Grid Tech,True,10889,10889,146120000.0,669237.9400000001,0,13480.506744420974,Utilities,UK,Financials
C013,2026,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2026,Carbon Capture and Storage,True,158774,215712,453420000.0,13695845.24,56938,2188.2292923898535,Energy,UK,Financials
C013,2027,Carbon Capture and Storage,False,56938,215712,0.0,4911471.88,0,86.26,Energy,UK,Financials
C013,2027,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2027,Carbon Capture and Storage,True,101836,215712,453420000.0,8784373.360000001,113876,2188.2292923898535,Energy,UK,Financials
C013,2028,Carbon Capture and Storage,False,113876,215712,0.0,9822943.76,0,86.26,Energy,UK,Financials
C013,2028,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2028,Carbon Capture and Storage,True,44898,215712,453420000.0,3872901.4800000004,170814,2188.2292923898535,Energy,UK,Financials
C013,2029,Carbon Capture and Storage,False,170814,215712,0.0,14734415.64,0,86.26,Energy,UK,Financials
C013,2029,Energy Efficiency Upgrades,True,27426,39466,77400000.0,1289844.78,12040,2008.2117767192012,Industrials,UK,Financials
C013,2030,Energy Efficiency Upgrades,False,12040,39466,0.0,566241.2000000001,0,47.03000000000001,Industrials,UK,Financials
C013,2030,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2030,Carbon Capture and Storage,True,146734,215712,453420000.0,12657274.84,68978,2188.2292923898535,Energy,UK,Financials
C013,2031,Carbon Capture and Storage,False,68978,215712,0.0,5950042.28,0,86.26,Energy,UK,Financials
C013,2031,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2031,Carbon Capture and Storage,True,89796,215712,453420000.0,7745802.960000001,125916,2188.2292923898535,Energy,UK,Financials
C013,2032,Carbon Capture and Storage,False,125916,215712,0.0,10861514.16,0,86.26,Energy,UK,Financials
C013,2032,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2032,Carbon Capture and Storage,True,32858,215712,453420000.0,2834331.08,182854,2188.2292923898535,Energy,UK,Financials
C013,2033,Carbon Capture and Storage,False,182854,215712,0.0,15772986.040000001,0,86.26,Energy,UK,Financials
C013,2033,Energy Efficiency Upgrades,True,15386,39466,77400000.0,723603.5800000001,24080,2008.2117767192012,Industrials,UK,Financials
C013,2034,Energy Efficiency Upgrades,False,24080,39466,0.0,1132482.4000000001,0,47.03000000000001,Industrials,UK,Financials
C013,2034,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2034,Carbon Capture and Storage,True,134694,215712,453420000.0,11618704.440000001,81018,2188.2292923898535,Energy,UK,Financials
C013,2035,Carbon Capture and Storage,False,81018,215712,0.0,6988612.680000001,0,86.26,Energy,UK,Financials
C013,2035,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2035,Carbon Capture and Storage,True,77756,215712,453420000.0,6707232.5600000005,137956,2188.2292923898535,Energy,UK,Financials
C013,2036,Carbon Capture and Storage,False,137956,215712,0.0,11900084.56,0,86.26,Energy,UK,Financials
C013,2036,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2036,Carbon Capture and Storage,True,20818,215712,453420000.0,1795760.6800000002,194894,2188.2292923898535,Energy,UK,Financials
C013,2037,Carbon Capture and Storage,False,194894,215712,0.0,16811556.44,0,86.26,Energy,UK,Financials
C013,2037,Energy Efficiency Upgrades,True,3346,39466,77400000.0,157362.38,36120,2008.2117767192012,Industrials,UK,Financials
C013,2038,Energy Efficiency Upgrades,False,36120,39466,0.0,1698723.6,0,47.03,Industrials,UK,Financials
C013,2038,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2038,Carbon Capture and Storage,True,122654,215712,453420000.0,10580134.040000001,93058,2188.2292923898535,Energy,UK,Financials
C013,2039,Carbon Capture and Storage,False,93058,215712,0.0,8027183.08,0,86.26,Energy,UK,Financials
C013,2039,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2039,Carbon Capture and Storage,True,65716,215712,453420000.0,5668662.16,149996,2188.2292923898535,Energy,UK,Financials
C013,2040,Carbon Capture and Storage,False,149996,215712,0.0,12938654.96,0,86.26,Energy,UK,Financials
C013,2040,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2040,Carbon Capture and Storage,True,8778,215712,453420000.0,757190.28,206934,2188.2292923898535,Energy,UK,Financials
C013,2041,Carbon Capture and Storage,False,198240,215712,0.0,17100182.400000002,8694,86.26,Energy,UK,Financials
C013,2042,Carbon Capture and Storage,False,8694,215712,0.0,749944.4400000001,0,86.26,Energy,UK,Financials
C013,2042,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2042,Carbon Capture and Storage,True,150080,215712,453420000.0,12945900.8,65632,2188.2292923898535,Energy,UK,Financials
C013,2043,Carbon Capture and Storage,False,65632,215712,0.0,5661416.32,0,86.26,Energy,UK,Financials
C013,2043,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2043,Carbon Capture and Storage,True,93142,215712,453420000.0,8034428.920000001,122570,2188.2292923898535,Energy,UK,Financials
C013,2044,Carbon Capture and Storage,False,122570,215712,0.0,10572888.200000001,0,86.26,Energy,UK,Financials
C013,2044,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2044,Carbon Capture and Storage,True,36204,215712,453420000.0,3122957.04,179508,2188.2292923898535,Energy,UK,Financials
C013,2045,Carbon Capture and Storage,False,179508,215712,0.0,15484360.08,0,86.26,Energy,UK,Financials
C013,2045,Energy Efficiency Upgrades,True,18732,39466,77400000.0,880965.9600000001,20734,2008.2117767192012,Industrials,UK,Financials
C013,2046,Energy Efficiency Upgrades,False,20734,39466,0.0,975120.02,0,47.03,Industrials,UK,Financials
C013,2046,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2046,Carbon Capture and Storage,True,138040,215712,453420000.0,11907330.4,77672,2188.2292923898535,Energy,UK,Financials
C013,2047,Carbon Capture and Storage,False,77672,215712,0.0,6699986.720000001,0,86.26,Energy,UK,Financials
C013,2047,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2047,Carbon Capture and Storage,True,81102,215712,453420000.0,6995858.5200000005,134610,2188.2292923898535,Energy,UK,Financials
C013,2048,Carbon Capture and Storage,False,134610,215712,0.0,11611458.600000001,0,86.26,Energy,UK,Financials
C013,2048,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2048,Carbon Capture and Storage,True,24164,215712,453420000.0,2084386.6400000001,191548,2188.2292923898535,Energy,UK,Financials
C013,2049,Carbon Capture and Storage,False,191548,215712,0.0,16522930.48,0,86.26,Energy,UK,Financials
C013,2049,Energy Efficiency Upgrades,True,6692,39466,77400000.0,314724.76,32774,2008.2117767192012,Industrials,UK,Financials
C013,2050,Energy Efficiency Upgrades,False,32774,39466,0.0,1541361.22,0,47.03,Industrials,UK,Financials
C013,2050,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C013,2050,Carbon Capture and Storage,True,126000,215712,453420000.0,10868760.0,89712,2188.2292923898535,Energy,UK,Financials
C014,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,USA,IT
C014,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,USA,IT
C014,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,USA,IT
C014,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,USA,IT
C014,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,USA,IT
C014,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,USA,IT
C014,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,USA,IT
